id,day,airline,destination,dest_region,dest_size,boarding_area,dept_time,wait_min,cleanliness,safety,satisfaction
1842,Monday,TURKISH AIRLINES,ISTANBUL,middle east,Hub     ,Gates 91-102,2018-12-31,255.0,Average,Neutral,Somewhat satsified
877,Tuesday,ALASKA,SEATTLE,West US,Hub,Gates 50-59,2018-12-31,85.0,Somewhat clean,Very safe,Very satisfied
1589,Thursday,SOUTHWEST,LOS ANGELES,West US,    Hub,Gates 20-39,2018-12-31,110.0,Clean,Somewhat safe,Very satisfied
850,Tuesday,AMERICAN,DALLAS-FT. WORTH,Midwest US,Hub,Gates 50-59,2018-12-31,145.0,Somewhat clean,Somewhat safe,Somewhat satsified
3241,Wednesday,AMERICAN,PHOENIX,West US,Hub,Gates 50-59,2018-12-31,94.9999999999998,Clean,Very safe,Somewhat satsified
1819,Sunday,ALASKA,RALEIGH-DURHAM,East US,Medium,Gates 50-59,2018-12-31,190.0,Somewhat clean,Very safe,Somewhat satsified
2915,Thursday,DELTA,SEATTLE,West US,Hub,Gates 40-48,2018-12-31,145.0,Somewhat clean,Very safe,Neutral
1095,Tuesday,SOUTHWEST,SAN DIEGO,West US,    Medium,Gates 20-39,2018-12-31,255.0,Somewhat clean,Very safe,Somewhat satsified
1993,Tuesday,UNITED,BALTIMORE,East US,Medium,Gates 60-69,2018-12-31,95.0000000000001,Clean,Very safe,Somewhat satsified
1267,Thursday,UNITED INTL,TOKYO-NARITA,Asia,Hub,Gates 91-102,2018-12-31,30.0000000000001,Average,Neutral,Somewhat satsified
2233,Wednesday,AER LINGUS,DUBLIN,Europe,Large,Gates 91-102,2018-12-31,200.0,Somewhat clean,Somewhat safe,Somewhat satsified
1309,Thursday,JETBLUE,NEW YORK-JFK,East US,Hub,Gates 1-12,2018-12-31,96.0,Average,Somewhat safe,Somewhat satsified
517,Sunday,UNITED,FT. LAUDERDALE,EAST US,Large     ,Gates 60-69,2018-12-31,105.0,Clean,Very safe,Very satisfied
615,Tuesday,ALASKA,WASHINGTON DC-DULLES,EAST US,    Medium,Gates 50-59,2018-12-31,245.0,Clean,Very safe,Very satisfied
2350,Tuesday,DELTA,MINNEAPOLIS-ST. PAUL,Midwest US,Hub,Gates 40-48,2018-12-31,95.0000000000001,Somewhat clean,Very safe,Very satisfied
3027,Thursday,ALASKA,SEATTLE,West US,Hub,Gates 50-59,2018-12-31,64.9999999999999,Average,Somewhat safe,Somewhat satsified
2174,Wednesday,FRONTIER,DENVER,West US,Hub,Gates 20-39,2018-12-31,133.0,Somewhat clean,Very safe,Very satisfied
1089,Thursday,DELTA,MINNEAPOLIS-ST. PAUL,Midwest US,Hub,Gates 40-48,2018-12-31,105.0,Somewhat clean,Somewhat safe,Somewhat satsified
1539,Wednesday,AIR CHINA,BEIJING,Asia,    Hub,Gates 91-102,2018-12-31,110.0,Clean,Very safe,Very satisfied
528,Thursday,ALASKA,PUERTO VALLARTA,Canada/Mexico,Small,Gates 50-59,2018-12-31,90.0,Somewhat clean,Somewhat safe,Somewhat satsified
474,Sunday,UNITED,DENVER,West US,Hub,Gates 70-90,2018-12-31,861.0,Somewhat clean,Somewhat safe,Somewhat satsified
1204,Tuesday,SOUTHWEST,LAS VEGAS,West US,Hub,Gates 20-39,2018-12-31,75.0000000000001,Somewhat clean,Very safe,Somewhat satsified
892,Tuesday,ALASKA,RALEIGH-DURHAM,East US,Medium,Gates 50-59,2018-12-31,205.0,Somewhat clean,Very safe,Somewhat satsified
2601,Tuesday,JETBLUE,BOSTON,East US,Large,Gates 1-12,2018-12-31,97.0,Clean,Very safe,Neutral
1846,Monday,TURKISH AIRLINES,ISTANBUL,middle east,Hub     ,Gates 91-102,2018-12-31,145.0,Clean,Somewhat safe,Somewhat satsified
628,Tuesday,ALASKA,WASHINGTON DC-DULLES,East US,Medium,Gates 50-59,2018-12-31,125.0,Clean,Very safe,Very satisfied
2156,Wednesday,FRONTIER,DENVER,West US,    Hub,Gates 20-39,2018-12-31,128.0,Somewhat clean,Somewhat safe,Neutral
2175,Wednesday,FRONTIER,DENVER,West US,Hub,Gates 20-39,2018-12-31,93.0000000000001,Clean,Somewhat safe,Somewhat satsified
1867,Tuesday,UNITED,LOS ANGELES,West US,Hub,Gates 60-69,2018-12-31,150.0,Somewhat clean,Somewhat safe,Somewhat satsified
457,Sunday,ALASKA,LAS VEGAS,West US,Hub,Gates 50-59,2018-12-31,150.0,Clean,Very safe,Very satisfied
1063,Friday,AIR CANADA,CALGARY,Canada/Mexico,    Medium,Gates 91-102,2018-12-31,355.0,Average,Neutral,Neutral
1183,Tuesday,SOUTHWEST,LAS VEGAS,West US,    Hub,Gates 20-39,2018-12-31,85.0,Average,Very safe,Neutral
1943,Saturday,AIR FRANCE/KLM,PARIS-DE GAULLE,Europe,Hub,Gates 1-12,2018-12-31,185.0,Somewhat clean,Very safe,Neutral
1619,Thursday,VIRGIN ATLANTIC,LONDON HEATHROW,Europe,Hub,Gates 1-12,2018-12-31,125.0,Somewhat clean,Somewhat safe,Neutral
2923,Thursday,DELTA,SEATTLE,West US,Hub,Gates 40-48,2018-12-31,45.0,Average,Neutral,Somewhat satsified
1327,Tuesday,UNITED INTL,SHANGHAI,Asia,    Hub,Gates 91-102,2018-12-31,200.0,Clean,Very safe,Somewhat satsified
3031,Tuesday,AMERICAN,DALLAS-FT. WORTH,Midwest US,Hub,Gates 50-59,2018-12-31,110.0,Clean,Very safe,Somewhat satsified
796,Wednesday,AMERICAN,LOS ANGELES,West US,Hub,Gates 50-59,2018-12-31,130.0,Clean,Very safe,Somewhat satsified
255,Friday,AIR CANADA,TORONTO,Canada/Mexico,Hub,Gates 91-102,2018-12-31,235.0,Clean,Very safe,Very satisfied
1871,Sunday,ALASKA,KAHULUI,West US,Small,Gates 50-59,2018-12-31,65.0000000000003,Somewhat clean,Very safe,Neutral
2591,Tuesday,JETBLUE,BOSTON,East US,Large,Gates 1-12,2018-12-31,117.0,Clean,Somewhat safe,Somewhat satsified
3137,Sunday,ALASKA,NEWARK,East US,Hub,Gates 50-59,2018-12-31,90.0,Somewhat clean,Somewhat safe,Somewhat satsified
2076,Friday,JETBLUE,LONG BEACH,West US,Small,Gates 1-12,2018-12-31,59.00000000000011,Somewhat clean,Somewhat safe,Somewhat satsified
489,Sunday,ALASKA,PORTLAND,West US,Medium,Gates 50-59,2018-12-31,208.0,Somewhat clean,Very safe,Very satisfied
2419,Wednesday,AIR NEW ZEALAND,AUCKLAND,Australia/New Zealand,Medium,Gates 91-102,2018-12-31,155.0,Clean,Very safe,Somewhat satsified
2910,Friday,TURKISH AIRLINES,ISTANBUL,Middle East,Hub,Gates 91-102,2018-12-31,141.0,Somewhat clean,Somewhat safe,Somewhat satsified
2513,Saturday,UNITED,NEWARK,East US,Hub,Gates 70-90,2018-12-31,150.0,Clean,Very safe,Very satisfied
2002,Friday,AIR FRANCE/KLM,PARIS-DE GAULLE,eur,Hub     ,Gates 1-12,2018-12-31,185.0,Somewhat clean,Very safe,Very satisfied
3274,Tuesday,UNITED,LAS VEGAS,West US,Hub,Gates 70-90,2018-12-31,130.0,Somewhat clean,Somewhat safe,Very satisfied
1224,Tuesday,SOUTHWEST,LAS VEGAS,West US,Hub,Gates 20-39,2018-12-31,55.00000000000011,Average,Somewhat safe,Neutral
924,Friday,AIR CANADA,TORONTO,Canada/Mexico,    Hub,Gates 91-102,2018-12-31,180.0,Clean,Very safe,Neutral
3197,Sunday,CATHAY PACIFIC,HONG KONG,Asia,Hub,Gates 1-12,2018-01-01,180.0,Clean,Very safe,Somewhat satsified
1781,Saturday,UNITED,RALEIGH-DURHAM,East US,Medium,Gates 70-90,2018-12-31,150.0,Clean,Very safe,Very satisfied
3077,Tuesday,UNITED,SPOKANE,West US,Small,Gates 70-90,2018-12-31,217.0,Somewhat clean,Very safe,Very satisfied
606,Thursday,JETBLUE,BOSTON,East US,Large,Gates 1-12,2018-12-31,132.0,Clean,Somewhat safe,Neutral
1412,Saturday,UNITED,KANSAS CITY,Midwest US,Medium,Gates 70-90,2018-12-31,270.0,Average,Somewhat safe,Neutral
2699,Tuesday,SOUTHWEST,DENVER,West US,    Hub,Gates 20-39,2018-12-31,170.0,Average,Neutral,Somewhat satsified
2792,Thursday,DELTA,SALT LAKE CITY,West US,Medium,Gates 40-48,2018-12-31,125.0,Somewhat clean,Very safe,Somewhat satsified
296,Thursday,UNITED,SAN DIEGO,West US,    Medium,Gates 70-90,2018-12-31,62.00000000000011,Clean,Very safe,Very satisfied
2819,Thursday,DELTA,LOS ANGELES,West US,Hub,Gates 40-48,2018-12-31,160.0,Somewhat clean,Somewhat safe,Somewhat satsified
1869,Sunday,ALASKA,KAHULUI,West US,Small,Gates 50-59,2018-12-31,205.0,Somewhat clean,Very safe,Somewhat satsified
1778,Saturday,UNITED,RALEIGH-DURHAM,East US,Medium,Gates 70-90,2018-12-31,180.0,Somewhat clean,Somewhat safe,Somewhat satsified
1545,Thursday,DELTA,NEW YORK-JFK,EAST US,    Hub,Gates 40-48,2018-12-31,405.0,Average,Neutral,Neutral
2746,Thursday,DELTA,ATLANTA,EAST US,    Hub,Gates 40-48,2018-12-31,30.0000000000001,Clean,Very safe,Very satisfied
669,Thursday,UNITED,NEWARK,East US,Hub,Gates 70-90,2018-12-31,105.0,Average,Somewhat safe,Somewhat satsified
984,Friday,LUFTHANSA,MUNICH,Europe,Hub,Gates 91-102,2018-12-31,175.0,Clean,Very safe,Somewhat satsified
1111,Thursday,DELTA,MINNEAPOLIS-ST. PAUL,Midwest US,Hub,Gates 40-48,2018-12-31,165.0,Clean,Somewhat safe,Somewhat satsified
2253,Wednesday,WOW,REYKJAVIK,eur,    Small,Gates 91-102,2018-12-31,175.0,Somewhat clean,Somewhat safe,Neutral
3285,Wednesday,SOUTHWEST,DENVER,West US,Hub,Gates 20-39,2018-12-31,65.0,Clean,Neutral,Very satisfied
2559,Saturday,JETBLUE,BOSTON,East US,Large,Gates 1-12,2018-12-31,135.0,Clean,Very safe,Very satisfied
1332,Tuesday,UNITED INTL,SHANGHAI,Asia,Hub,Gates 91-102,2018-12-31,125.0,Somewhat clean,Very safe,Neutral
525,Thursday,ALASKA,PUERTO VALLARTA,Canada/Mexico,Small,Gates 50-59,2018-12-31,180.0,Average,Somewhat safe,Somewhat satsified
2365,Tuesday,JETBLUE,FT. LAUDERDALE,East US,Large,Gates 1-12,2018-12-31,121.0,Somewhat clean,Somewhat safe,Somewhat satsified
867,Tuesday,AMERICAN,DALLAS-FT. WORTH,Midwest US,Hub,Gates 50-59,2018-12-31,145.0,Somewhat clean,Neutral,Somewhat satsified
392,Friday,ALASKA,LOS ANGELES,West US,Hub,Gates 50-59,2018-12-31,59.99999999999989,Clean,Very safe,Somewhat satsified
2401,Wednesday,UNITED INTL,SYDNEY,Australia/New Zealand,Hub,Gates 91-102,2018-12-31,175.0,Average,Neutral,Somewhat satsified
1122,Tuesday,SOUTHWEST,SAN DIEGO,West US,Medium,Gates 20-39,2018-12-31,120.0,Somewhat clean,Somewhat safe,Somewhat satsified
2176,Wednesday,FRONTIER,DENVER,West US,Hub,Gates 20-39,2018-12-31,153.0,Average,Very safe,Neutral
2522,Friday,ALASKA,SALT LAKE CITY,West US,Medium,Gates 1-12,2018-12-31,390.0,Clean,Somewhat safe,Somewhat satsified
2594,Saturday,INTERJET,GUADALAJARA,Canada/Mexico,Medium,Gates 1-12,2018-12-31,135.0,Somewhat clean,Somewhat safe,Somewhat satsified
2140,Wednesday,AIR CANADA,VANCOUVER,Canada/Mexico,Medium,Gates 91-102,2018-12-31,245.0,Somewhat clean,Somewhat safe,Somewhat satsified
2087,Friday,JETBLUE,LONG BEACH,West US,Small,Gates 1-12,2018-12-31,169.0,Clean,Very safe,Very satisfied
1207,Tuesday,SOUTHWEST,LAS VEGAS,West US,Hub,Gates 20-39,2018-12-31,175.0,Somewhat clean,Somewhat safe,Neutral
581,Thursday,JETBLUE,BOSTON,East US,Large,Gates 1-12,2018-12-31,102.0,Clean,Very safe,Somewhat satsified
2855,Tuesday,UNITED,SEATTLE,West US,Hub,Gates 70-90,2018-12-31,67.0000000000001,Somewhat clean,Very safe,Somewhat satsified
2450,Friday,UNITED,CHICAGO-O'HARE,Midwest US,Hub     ,Gates 60-69,2018-12-31,169.0,Average,Very safe,Neutral
2900,Sunday,WOW,REYKJAVIK,eur,    Small,Gates 1-12,2018-12-31,145.0,Somewhat clean,Somewhat safe,Neutral
2163,Wednesday,FRONTIER,DENVER,West US,Hub,Gates 20-39,2018-12-31,213.0,Clean,Very safe,Somewhat satsified
2817,Thursday,DELTA,LOS ANGELES,West US,Hub,Gates 40-48,2018-12-31,130.0,Somewhat clean,Neutral,Neutral
1655,Saturday,EMIRATES,DUBAI,Middle East,Hub,Gates 1-12,2018-12-31,315.0,Average,Somewhat safe,Somewhat unsatisfied
608,Thursday,JETBLUE,BOSTON,East US,Large,Gates 1-12,2018-12-31,132.0,Somewhat clean,Somewhat safe,Somewhat satsified
2757,Wednesday,AIR FRANCE/KLM,PARIS-DE GAULLE,Europe,Hub,Gates 1-12,2018-12-31,330.0,Somewhat clean,Neutral,Somewhat satsified
1365,Tuesday,UNITED INTL,PARIS-DE GAULLE,eur,Hub     ,Gates 91-102,2018-12-31,195.0,Somewhat clean,Somewhat safe,Somewhat satsified
2141,Wednesday,FRONTIER,DENVER,West US,Hub,Gates 20-39,2018-12-31,153.0,Clean,Somewhat safe,Very satisfied
1800,Monday,UNITED INTL,LONDON HEATHROW,Europe,Hub,Gates 91-102,2018-12-31,185.0,Clean,Very safe,Very satisfied
3143,Thursday,DELTA,SALT LAKE CITY,West US,    Medium,Gates 40-48,2018-12-31,74.9999999999999,Somewhat clean,Very safe,Somewhat satsified
2378,Tuesday,JETBLUE,FT. LAUDERDALE,East US,Large,Gates 1-12,2018-12-31,101.0,Somewhat clean,Very safe,Somewhat satsified
197,Wednesday,AMERICAN,LOS ANGELES,West US,Hub,Gates 50-59,2018-12-31,130.0,Somewhat clean,Somewhat safe,Very satisfied
1288,Tuesday,UNITED INTL,LONDON HEATHROW,Europe,Hub,Gates 91-102,2018-12-31,380.0,Somewhat clean,Very safe,Somewhat satsified
287,Thursday,UNITED,BALTIMORE,East US,Medium,Gates 70-90,2018-12-31,584.0,Somewhat clean,Somewhat safe,Somewhat satsified
409,Sunday,UNITED,HOUSTON-BUSH,Midwest US,Hub,Gates 70-90,2018-12-31,71.9999999999999,Somewhat clean,Somewhat safe,Somewhat satsified
1680,Saturday,CATHAY PACIFIC,HONG KONG,Asia,Hub,Gates 1-12,2018-12-31,182.0,Clean,Very safe,Very satisfied
736,Wednesday,CATHAY PACIFIC,HONG KONG,Asia,Hub,Gates 1-12,2018-12-31,215.0,Somewhat clean,Somewhat safe,Somewhat satsified
1040,Friday,AIR CANADA,CALGARY,Canada/Mexico,    Medium,Gates 91-102,2018-12-31,295.0,Clean,Very safe,Very satisfied
1995,Tuesday,UNITED,BALTIMORE,East US,Medium,Gates 60-69,2018-12-31,125.0,Average,Somewhat safe,Neutral
889,Friday,AIR CANADA,TORONTO,Canada/Mexico,Hub     ,Gates 91-102,2018-12-31,330.0,Clean,Very safe,Somewhat satsified
626,Tuesday,ALASKA,WASHINGTON DC-DULLES,East US,Medium,Gates 50-59,2018-12-31,155.0,Clean,Very safe,Very satisfied
1188,Tuesday,SOUTHWEST,LAS VEGAS,West US,Hub,Gates 20-39,2018-12-31,59.99999999999989,Clean,Very safe,Very satisfied
2124,Friday,JETBLUE,LONG BEACH,West US,Small,Gates 1-12,2018-12-31,124.0,Clean,Very safe,Somewhat satsified
1788,Saturday,UNITED,RALEIGH-DURHAM,East US,Medium,Gates 70-90,2018-12-31,90.0,Clean,Very safe,Very satisfied
1736,Monday,AIR CANADA,TORONTO,Canada/Mexico,    Hub,Gates 91-102,2018-12-31,210.0,Somewhat clean,Neutral,Neutral
509,Sunday,ALASKA,PORTLAND,West US,Medium,Gates 50-59,2018-12-31,77.9999999999999,Somewhat clean,Very safe,Very satisfied
1106,Thursday,DELTA,MINNEAPOLIS-ST. PAUL,Midwest US,Hub,Gates 40-48,2018-12-31,125.0,Somewhat clean,Very safe,Somewhat satsified
1454,Wednesday,UNITED,LAS VEGAS,West US,Hub     ,Gates 60-69,2018-12-31,112.0,Clean,Very safe,Very satisfied
391,Friday,ALASKA,INDIANAPOLIS,Midwest US,Medium,Gates 50-59,2018-12-31,130.0,Clean,Very safe,Very satisfied
1974,Tuesday,UNITED,BALTIMORE,East US,Medium,Gates 60-69,2018-12-31,95.0000000000001,Somewhat clean,Very safe,Somewhat satsified
583,Thursday,ALASKA,SEATTLE,West US,Hub,Gates 50-59,2018-12-31,85.0,Somewhat clean,Very safe,Very satisfied
2251,Wednesday,WOW,REYKJAVIK,eur,    Small,Gates 91-102,2018-12-31,295.0,Somewhat clean,Somewhat safe,Somewhat satsified
1888,Wednesday,SINGAPORE AIRLINES,SINGAPORE,Asia,Hub,Gates 91-102,2018-12-31,180.0,Somewhat clean,Somewhat safe,Somewhat satsified
1976,Tuesday,UNITED,BALTIMORE,East US,Medium,Gates 60-69,2018-12-31,95.0000000000001,Somewhat clean,Somewhat safe,Somewhat satsified
2290,Wednesday,WOW,REYKJAVIK,eur,    Small,Gates 91-102,2018-12-31,155.0,Clean,Very safe,Very satisfied
1966,Tuesday,UNITED,BALTIMORE,East US,Medium,Gates 60-69,2018-12-31,125.0,Clean,Somewhat safe,Very satisfied
3284,Wednesday,SOUTHWEST,DENVER,West US,Hub,Gates 20-39,2018-12-31,95.0,Somewhat clean,Somewhat safe,Neutral
405,Sunday,UNITED,HOUSTON-BUSH,Midwest US,Hub,Gates 70-90,2018-12-31,97.0,Somewhat clean,Somewhat safe,Somewhat satsified
1441,Wednesday,UNITED,LAS VEGAS,West US,    Hub,Gates 60-69,2018-12-31,302.0,Somewhat clean,Very safe,Neutral
2031,Friday,BRITISH AIRWAYS,LONDON HEATHROW,eur,    Hub,Gates 1-12,2018-12-31,180.0,Average,Somewhat safe,Neutral
3287,Wednesday,SOUTHWEST,DENVER,West US,Hub,Gates 20-39,2018-12-31,65.0,Somewhat clean,Very safe,Somewhat satsified
101,Tuesday,UNITED,WASHINGTON DC-DULLES,EAST US,Medium     ,Gates 70-90,2018-12-31,140.0,Somewhat clean,Somewhat safe,Neutral
985,Friday,LUFTHANSA,MUNICH,Europe,Hub,Gates 91-102,2018-12-31,475.0,Somewhat clean,Somewhat safe,Somewhat satsified
1837,Monday,TURKISH AIRLINES,ISTANBUL,middle east,Hub     ,Gates 91-102,2018-12-31,225.0,Somewhat clean,Somewhat safe,Somewhat satsified
1047,Friday,AIR CANADA,CALGARY,Canada/Mexico,    Medium,Gates 91-102,2018-12-31,325.0,Somewhat clean,Very safe,Somewhat satsified
779,Wednesday,AMERICAN,LOS ANGELES,West US,Hub,Gates 50-59,2018-12-31,120.0,Clean,Very safe,Somewhat satsified
2704,Tuesday,SOUTHWEST,DENVER,West US,Hub,Gates 20-39,2018-12-31,79.0,Somewhat clean,Very safe,Somewhat satsified
761,Sunday,ALASKA,NEW YORK-JFK,East US,Hub,Gates 50-59,2018-12-31,75.0,Average,Very safe,Neutral
852,Tuesday,ALASKA,PORTLAND,West US,    Medium,Gates 50-59,2018-12-31,154.0,Somewhat clean,Somewhat safe,Somewhat satsified
1791,Saturday,UNITED,RALEIGH-DURHAM,East US,Medium,Gates 70-90,2018-12-31,145.0,Somewhat clean,Neutral,Neutral
1961,Friday,CATHAY PACIFIC,HONG KONG,Asia,Hub,Gates 1-12,2018-12-31,170.0,Somewhat clean,Somewhat safe,Neutral
2707,Thursday,DELTA,LOS ANGELES,West US,Hub,Gates 40-48,2018-12-31,145.0,Somewhat clean,Very safe,Neutral
375,Friday,ALASKA,LOS ANGELES,West US,    Hub,Gates 50-59,2018-12-31,55.0,Somewhat clean,Somewhat safe,Somewhat satsified
2947,Wednesday,SOUTHWEST,LOS ANGELES,West US,Hub,Gates 20-39,2018-12-31,100.0,Clean,Very safe,Very satisfied
1172,Thursday,DELTA,NEW YORK-JFK,East US,Hub,Gates 40-48,2018-12-31,90.0,Clean,Very safe,Very satisfied
2581,Tuesday,JETBLUE,BOSTON,East US,Large,Gates 1-12,2018-12-31,77.0,Clean,Very safe,Very satisfied
1312,Tuesday,UNITED INTL,LONDON HEATHROW,Europe,Hub,Gates 91-102,2018-12-31,670.0,Somewhat clean,Somewhat safe,Somewhat satsified
827,Sunday,ALASKA,SEATTLE,West US,Hub,Gates 50-59,2018-12-31,165.0,Clean,Very safe,Neutral
2115,Monday,UNITED INTL,MEXICO CITY,Canada/Mexico,Hub,Gates 91-102,2018-12-31,370.0,Somewhat clean,Very safe,Somewhat satsified
469,Sunday,ALASKA,PORTLAND,West US,Medium     ,Gates 50-59,2018-12-31,148.0,Clean,Very safe,Somewhat satsified
3272,Tuesday,UNITED,LAS VEGAS,West US,    Hub,Gates 70-90,2018-12-31,130.0,Average,Somewhat safe,Neutral
378,Friday,ALASKA,SAN JOSE DEL CABO,Canada/Mexico,Small,Gates 50-59,2018-12-31,135.0,Clean,Somewhat safe,Somewhat satsified
2407,Wednesday,AIR NEW ZEALAND,AUCKLAND,Australia/New Zealand,Medium     ,Gates 91-102,2018-12-31,580.0,Clean,Very safe,Very satisfied
1491,Wednesday,HAWAIIAN AIR,HONOLULU,West US,Medium,Gates 1-12,2018-12-31,150.0,Somewhat clean,Somewhat safe,Very satisfied
1512,Wednesday,DELTA,LOS ANGELES,West US,Hub,Gates 40-48,2018-12-31,135.0,Average,Very safe,Neutral
3004,Wednesday,AMERICAN,MIAMI,East US,Hub,Gates 50-59,2018-12-31,118.0,Clean,Somewhat safe,Very satisfied
212,Wednesday,AMERICAN,LOS ANGELES,West US,Hub,Gates 50-59,2018-12-31,100.0,Somewhat clean,Very safe,Somewhat satsified
505,Sunday,ALASKA,PORTLAND,West US,Medium,Gates 50-59,2018-12-31,133.0,Average,Somewhat safe,Somewhat satsified
252,Friday,AIR CANADA,TORONTO,Canada/Mexico,    Hub,Gates 91-102,2018-12-31,100.0,Clean,Very safe,Somewhat satsified
2804,Tuesday,SOUTHWEST,PHOENIX,West US,Hub,Gates 20-39,2018-12-31,70.0000000000001,Somewhat clean,Somewhat safe,Neutral
2665,Friday,UNITED,RALEIGH-DURHAM,East US,Medium,Gates 60-69,2018-12-31,75.0,Clean,Neutral,Very satisfied
2093,Thursday,AMERICAN,PHILADELPHIA,EAST US,    Large,Gates 50-59,2018-12-31,87.0,Somewhat clean,Very safe,Somewhat satsified
2029,Friday,BRITISH AIRWAYS,LONDON HEATHROW,Europe,Hub,Gates 1-12,2018-12-31,240.0,Somewhat clean,Very safe,Somewhat satsified
2725,Thursday,DELTA,LOS ANGELES,West US,Hub,Gates 40-48,2018-12-31,145.0,Average,Neutral,Neutral
3226,Thursday,ALASKA,PORTLAND,West US,Medium,Gates 50-59,2018-12-31,190.0,Somewhat clean,Somewhat safe,Somewhat satsified
2417,Wednesday,AIR NEW ZEALAND,AUCKLAND,Australia/New Zealand,Medium,Gates 91-102,2018-12-31,160.0,Clean,Somewhat safe,Very satisfied
1382,Tuesday,UNITED INTL,PARIS-DE GAULLE,Europe,Hub,Gates 91-102,2018-12-31,165.0,Somewhat clean,Very safe,Somewhat satsified
2736,Wednesday,AIR FRANCE/KLM,PARIS-DE GAULLE,eur,    Hub,Gates 1-12,2018-12-31,390.0,Clean,Very safe,Neutral
2821,Thursday,DELTA,LOS ANGELES,West US,Hub,Gates 40-48,2018-12-31,160.0,Clean,Somewhat safe,Somewhat satsified
3244,Wednesday,AMERICAN,PHOENIX,West US,Hub,Gates 50-59,2018-12-31,94.9999999999998,Clean,Very safe,Very satisfied
2980,Thursday,UNITED,NASHVILLE,Midwest US,Medium,Gates 70-90,2018-12-31,160.0,Somewhat clean,Very safe,Somewhat satsified
2058,Friday,UNITED,NEWARK,East US,Hub,Gates 70-90,2018-12-31,120.0,Somewhat clean,Somewhat safe,Somewhat satsified
1463,Tuesday,ALASKA,NEW YORK-JFK,East US,Hub,Gates 50-59,2018-12-31,310.0,Clean,Very safe,Very satisfied
2850,Tuesday,UNITED,SEATTLE,West US,Hub,Gates 70-90,2018-12-31,97.0000000000001,Somewhat clean,Very safe,Somewhat satsified
1696,Sunday,ALASKA,SANTA ANA,West US,    Medium,Gates 50-59,2018-12-31,217.0,Somewhat clean,Somewhat safe,Neutral
1030,Friday,AIR CANADA,VANCOUVER,Canada/Mexico,Medium,Gates 91-102,2018-12-31,125.0,Clean,Very safe,Somewhat satsified
1148,Tuesday,SOUTHWEST,LOS ANGELES,West US,Hub,Gates 20-39,2018-12-31,65.0000000000003,Somewhat clean,Very safe,Somewhat satsified
3008,Thursday,DELTA,NEW YORK-JFK,East US,Hub,Gates 40-48,2018-12-31,105.0,Somewhat clean,Somewhat safe,Somewhat satsified
1740,Monday,AIR CANADA,TORONTO,Canada/Mexico,    Hub,Gates 91-102,2018-12-31,105.0,Somewhat dirty,Neutral,Neutral
1876,Wednesday,SINGAPORE AIRLINES,SINGAPORE,Asia,Hub,Gates 91-102,2018-12-31,150.0,Somewhat clean,Somewhat safe,Somewhat satsified
2933,Friday,TURKISH AIRLINES,ISTANBUL,Middle East,Hub,Gates 91-102,2018-12-31,121.0,Average,Neutral,Somewhat satsified
280,Thursday,UNITED,BALTIMORE,EAST US,Medium     ,Gates 70-90,2018-12-31,194.0,Somewhat clean,Very safe,Somewhat satsified
434,Sunday,UNITED,INDIANAPOLIS,Midwest US,Medium,Gates 60-69,2018-12-31,263.0,Somewhat clean,Very safe,Somewhat satsified
1171,Tuesday,SOUTHWEST,LOS ANGELES,West US,Hub,Gates 20-39,2018-12-31,90.0,Somewhat clean,Somewhat safe,Somewhat satsified
2466,Friday,UNITED,CHICAGO-O'HARE,Midwest US,Hub,Gates 60-69,2018-12-31,109.0,Clean,Very safe,Very satisfied
3250,Tuesday,UNITED,SAN DIEGO,West US,Medium,Gates 70-90,2018-12-31,165.0,Clean,Neutral,Somewhat satsified
277,Thursday,UNITED,BALTIMORE,EAST US,    Medium,Gates 70-90,2018-12-31,63.99999999999989,Somewhat clean,Very safe,Somewhat satsified
2461,Friday,UNITED,DENVER,West US,Hub,Gates 70-90,2018-12-31,71.0000000000001,Somewhat clean,Very safe,Somewhat satsified
994,Friday,LUFTHANSA,MUNICH,Europe,Hub,Gates 91-102,2018-12-31,175.0,Average,Somewhat safe,Somewhat satsified
1021,Friday,AIR CANADA,VANCOUVER,Canada/Mexico,Medium,Gates 91-102,2018-12-31,94.9999999999998,Somewhat dirty,Neutral,Neutral
1637,Thursday,KOREAN AIR,SEOUL,Asia,Hub,Gates 1-12,2018-12-31,165.0,Somewhat clean,Very safe,Somewhat satsified
1886,Wednesday,SINGAPORE AIRLINES,SINGAPORE,Asia,Hub,Gates 91-102,2018-12-31,120.0,Clean,Very safe,Very satisfied
290,Wednesday,SOUTHWEST,LOS ANGELES,West US,Hub,Gates 20-39,2018-12-31,190.0,Clean,Very safe,Very satisfied
1552,Thursday,DELTA,NEW YORK-JFK,East US,Hub,Gates 40-48,2018-12-31,135.0,Somewhat clean,Somewhat safe,Somewhat satsified
2999,Wednesday,AMERICAN,MIAMI,East US,Hub,Gates 50-59,2018-12-31,523.0,Somewhat clean,Somewhat safe,Somewhat satsified
433,Sunday,UNITED,HONOLULU,West US,Medium,Gates 70-90,2018-12-31,105.0,Somewhat clean,Very safe,Somewhat satsified
464,Sunday,ALASKA,PORTLAND,West US,Medium     ,Gates 50-59,2018-12-31,118.0,Somewhat clean,Somewhat safe,Somewhat satsified
